"Serial_Number", "User_ID", "Main_Content", "Time", "Max_Word_Indicator"
"C_Chat#M.1540542708.A.5F6#00000", "hope951", "尾田畫工不到最頂尖，但也不至於到這幾篇文章與推文講的那麼糟<br><br>來看看畫工輸給尾田的，隨便舉幾個比較紅例子<br>我的英雄學院、極黑的布倫希爾德、王者天下、東京喰種 、破壞雙亡亭、K-ON、人間凶<br>器<br>（直接打作品名，不然有人說會說不認識）<br>更不用說一堆輕小說改編的漫畫畫工更是輸到慘慘慘<br>轉生史萊姆、overlord、今日子、軍武宅、失格紋、轉生蜘蛛、水龍神騎士<br>隨便抓都一把，說尾田爛真的是看太少了<br><br>那麼畫工贏尾田的人呢？<br>村田、井上、鳥山、荒川、久保、岸本、矢吹、龍崎、大幕、富堅<br>我隨便舉這樣一堆你覺得這樣很多嗎？<br>隨便估一下，贏尾田的給他算15人，整個日漫界裡面這樣的人數其實不多耶<br>就像台大醫科，班排名第30名你覺得很糟，不想給這個醫生看<br>但人家一班100多人，30名還是幹掉一堆人啊！<br><br><br><br><br>--<br>", "", ""
"C_Chat#M.1540542708.A.5F6#00001", "grandzxcv", "？", "10/26 16:32", "0"
"C_Chat#M.1540542708.A.5F6#00002", "hazel0093", "KON好看啊", "10/26 16:33", "0"
"C_Chat#M.1540542708.A.5F6#00003", "Koyomiiii", "蛤", "10/26 16:33", "0"
"C_Chat#M.1540542708.A.5F6#00004", "Nuey", "??", "10/26 16:34", "0"
"C_Chat#M.1540542708.A.5F6#00005", "RabbitHorse", "我英？等等等等  我英？", "10/26 16:34", "0"
"C_Chat#M.1540542708.A.5F6#00006", "Briefs0321", "隨便一舉 所以你隨便一舉就決定哪邊比較多？", "10/26 16:34", "0"
"C_Chat#M.1540542708.A.5F6#00007", "LBJKOBE5566", "你先列出畫工好壞的標準在哪好了", "10/26 16:35", "0"
"C_Chat#M.1540542708.A.5F6#00008", "yang560831", "等你發一篇文分析尾田如何輸如何贏我再推回來", "10/26 16:35", "0"
"C_Chat#M.1540542708.A.5F6#00009", "Cyjustin", "尾田有廢到要拿四格漫畫出來救援喔XD", "10/26 16:35", "0"
"C_Chat#M.1540542708.A.5F6#00010", "feedback", "K-ON是戰鬥漫畫嗎？！", "10/26 16:35", "0"
"C_Chat#M.1540542708.A.5F6#00011", "choco7", "15人wwww", "10/26 16:35", "0"
"C_Chat#M.1540542708.A.5F6#00012", "RoaringWolf", "這樣來說，拿一個小學生畫的來比就好啦", "10/26 16:36", "0"
"C_Chat#M.1540542708.A.5F6#00013", "a880512003", "好", "10/26 16:37", "0"
"C_Chat#M.1540542708.A.5F6#00014", "RockZelda", "我英作者是說過不太會畫女角啦，但說畫工輸……", "10/26 16:37", "0"
"C_Chat#M.1540542708.A.5F6#00015", "dephille", "史萊姆這個號稱被漫畫救的被講成畫工差ww", "10/26 16:38", "0"
"C_Chat#M.1540542708.A.5F6#00016", "kk4789", "奇文共賞", "10/26 16:38", "0"
"C_Chat#M.1540542708.A.5F6#00017", "kirbycopy", "笑了 戰鬥漫畫跟日常四格漫畫比畫工，靜態對話的背景我覺得就是看作者誠意而已 富堅有時也會背景全白 但我只是覺得他懶不會覺得他畫工差", "10/26 16:38", "0"
"C_Chat#M.1540542708.A.5F6#00018", "pheather", "背景該留白的時候就要留白，塞滿毫無意義的雜物才是錯，無法判斷背景是否會讓畫面失焦，這很難相信是一位資深漫畫家", "10/26 16:38", "0"
"C_Chat#M.1540542708.A.5F6#00019", "w31012", "要你就分析他好在哪 拿其他作品來說嘴 是你說的算？？？？", "10/26 16:38", "1"
"C_Chat#M.1540542708.A.5F6#00020", "iop19880107", "漫畫家又不是精英才能當，這職業上下限那麼大，拿醫科怪怪的", "10/26 16:39", "1"
"C_Chat#M.1540542708.A.5F6#00021", "shadowdio", "矢吹什麼戰五渣", "10/26 16:39", "0"
"C_Chat#M.1540542708.A.5F6#00022", "blargelp", "裡面我只看過食屍鬼跟Overlord漫畫 屌打海賊= =", "10/26 16:39", "0"
"C_Chat#M.1540542708.A.5F6#00023", "ask321035", "為什麼你是用背景是全黑全白來分畫工好壞...^還是塞滿", "10/26 16:40", "0"
"C_Chat#M.1540542708.A.5F6#00024", "sorasamurai", "好壞定義先講清楚啊 不然你說那一票比尾田差的我有一半一上我都不覺得", "10/26 16:41", "1"
"C_Chat#M.1540542708.A.5F6#00025", "k402ate", "反串？", "10/26 16:42", "0"
"C_Chat#M.1540542708.A.5F6#00026", "zsefv333", "等補比較再推", "10/26 16:43", "0"
"C_Chat#M.1540542708.A.5F6#00027", "obeytherules", "推地圖砲", "10/26 16:43", "0"
"C_Chat#M.1540542708.A.5F6#00028", "dephille", "標準大概是背景塞滿墨水就是畫工好，跟買菜大嬸87像", "10/26 16:44", "0"
"C_Chat#M.1540542708.A.5F6#00029", "nlriey", "反串仔下去", "10/26 16:46", "0"
"C_Chat#M.1540542708.A.5F6#00030", "josh850821", "標準？", "10/26 16:46", "0"
"C_Chat#M.1540542708.A.5F6#00031", "reigon1126", "說極黑 你沒看平行天堂吼，你舉的例子爛到我覺得像引戰了", "10/26 16:47", "0"
"C_Chat#M.1540542708.A.5F6#00032", "roger2623900", "藤田和日郎輸尾田？？？", "10/26 16:47", "0"
"C_Chat#M.1540542708.A.5F6#00033", "wryyyyyyyy", "？", "10/26 16:47", "0"
"C_Chat#M.1540542708.A.5F6#00034", "dashed", "海賊王這麼紅不是沒有原因的", "10/26 16:47", "0"
"C_Chat#M.1540542708.A.5F6#00035", "EmperorSound", "奇文共賞", "10/26 16:47", "0"
"C_Chat#M.1540542708.A.5F6#00036", "Vincent4", "有沒有助手群輔助結果呈現也會有差吧，畫風成名前後差異大的例子也不少", "10/26 16:47", "0"
"C_Chat#M.1540542708.A.5F6#00037", "nomorethings", "哩咧宮曉", "10/26 16:48", "0"
"C_Chat#M.1540542708.A.5F6#00038", "Xpwa563704ju", "奇聞共賞", "10/26 16:49", "0"
