"Serial_Number", "User_ID", "Main_Content", "Time", "Max_Word_Indicator"
"C_Chat#M.1554567906.A.102#00000", "sasaki3630", "https://i.imgur.com/Ia5w8U6.jpg<br>抱歉  十抽畢業！！<br><br><br>今天不曬五星角色<br><br>不曬無課19五星<br><br>更不曬無課寶五狂賴光<br><br><br>只想分享我抽到泳裝賴光媽媽的喜悅！<br><br><br>Who am I ?!<br><br><br>King of 賴光 ！！！<br><br><br>歐嗎 兄弟們？？？<br><br>--<br>", "", ""
"C_Chat#M.1554567906.A.102#00001", "timmy999", "/cloud", "04/07 00:25", "0"
"C_Chat#M.1554567906.A.102#00002", "e5a1t20", "四天王", "04/07 00:25", "0"
"C_Chat#M.1554567906.A.102#00003", "ray8082", "雲", "04/07 00:26", "0"
"C_Chat#M.1554567906.A.102#00004", "makinoyui", "讚讚 雲天王 我一定推", "04/07 00:26", "0"
"C_Chat#M.1554567906.A.102#00005", "paul31788", "雲起來", "04/07 00:26", "0"
"C_Chat#M.1554567906.A.102#00006", "qoo60606", "燒起來", "04/07 00:27", "0"
"C_Chat#M.1554567906.A.102#00007", "zsefv333", "123", "04/07 00:27", "0"
"C_Chat#M.1554567906.A.102#00008", "than09138", "歐喔。兄ㄉㄟˇ", "04/07 00:28", "0"
"C_Chat#M.1554567906.A.102#00009", "joe199277", "別發廢文", "04/07 00:28", "0"
"C_Chat#M.1554567906.A.102#00010", "wryyyyyyyy", "可悲 又忘記吃藥", "04/07 00:29", "0"
"C_Chat#M.1554567906.A.102#00011", "abx310492", "雲の王", "04/07 00:29", "0"
"C_Chat#M.1554567906.A.102#00012", "erimow", "雲", "04/07 00:31", "0"
"C_Chat#M.1554567906.A.102#00013", "tomuy", "廢到笑", "04/07 00:31", "0"
"C_Chat#M.1554567906.A.102#00014", "makinoyui", "推", "04/07 00:32", "0"
"C_Chat#M.1554567906.A.102#00015", "mkcg5825", "你兄day沒來", "04/07 00:32", "0"
"C_Chat#M.1554567906.A.102#00016", "fcs83210", "可不可以換個劇本 每次都一樣 加油好嗎", "04/07 00:33", "0"
"C_Chat#M.1554567906.A.102#00017", "justispurple", "有賴光就推", "04/07 00:33", "0"
"C_Chat#M.1554567906.A.102#00018", "BoiceSun", "可憐", "04/07 00:34", "0"
"C_Chat#M.1554567906.A.102#00019", "mcharuko", "...哥 四星真的不算難抽 不要用影片截圖......你該去比照一下手機截圖的粒子跟影片截的粒子...", "04/07 00:36", "0"
"C_Chat#M.1554567906.A.102#00020", "a1773042", "雲之王", "04/07 00:36", "0"
"C_Chat#M.1554567906.A.102#00021", "kurohanaito", "刪game啊", "04/07 00:36", "0"
"C_Chat#M.1554567906.A.102#00022", "sasaki3630", "槍賴光對我來說是大獎耶", "04/07 00:36", "0"
"C_Chat#M.1554567906.A.102#00023", "zetamsz006a", "F", "04/07 00:37", "0"
"C_Chat#M.1554567906.A.102#00024", "mcharuko", "不過這跟無損p圖背景一樣，有人就是天生看不出來，也不怪你...", "04/07 00:38", "0"
"C_Chat#M.1554567906.A.102#00025", "mcharuko", "再講得明白點好了。手機截圖是粗糙化壓製，所以細節會有很多像素點；影片截圖是投射影片的連續過程，所以只要能1.拍到靜止畫面 2.影片本身解析夠高，即使會有種油畫感，還是能避免細節的破壞性像素分割你這一放大就漏餡了...歪是因為來源有用模擬器等的虛擬按鍵列吧", "04/07 00:42", "1"
"C_Chat#M.1554567906.A.102#00026", "kano2525", "怎麼卡片的位置有點歪？果然是因為影片截圖嗎？", "04/07 00:42", "0"
"C_Chat#M.1554567906.A.102#00027", "goli1234", "可撥", "04/07 00:43", "0"
"C_Chat#M.1554567906.A.102#00028", "Geiwoyujie", "我大概12抽出槍賴光 但是我比較喜歡小金星啊", "04/07 00:44", "0"
"C_Chat#M.1554567906.A.102#00029", "mcharuko", "還想說什麼嗎？我可以在你成為雲大師的路上提供一點幫助", "04/07 00:45", "1"
"C_Chat#M.1554567906.A.102#00030", "mojojojo5217", "歐喔兄弟", "04/07 00:47", "0"
"C_Chat#M.1554567906.A.102#00031", "s950260", "抓到 笑死", "04/07 00:47", "0"
"C_Chat#M.1554567906.A.102#00032", "sasaki3630", "小金星我也有出貨耶 可是沒女僕傻", "04/07 00:50", "0"
"C_Chat#M.1554567906.A.102#00033", "lineage1231", "雲起來", "04/07 00:51", "0"
"C_Chat#M.1554567906.A.102#00034", "Euphokumiko", "雲", "04/07 00:51", "0"
"C_Chat#M.1554567906.A.102#00035", "anumber", "又抓包 笑死", "04/07 00:52", "0"
"C_Chat#M.1554567906.A.102#00036", "cplusplus426", "歐喔 兄day", "04/07 00:53", "0"
"C_Chat#M.1554567906.A.102#00037", "a760981", "這次不盜圖 盜影片圖 ㄎㄎ", "04/07 00:54", "0"
