"Serial_Number", "User_ID", "Main_Content", "Time", "Max_Word_Indicator"
"sex#M.1491073805.A.913#00000", "pttsex", "菡生婦幼診所 板橋 態度差 不專業 邱淑芳 院長 RU486藥物流產<br><br>以下幫友人轉PO<br><br>為什麼需要RU486藥物流產 就不提了....迫於無奈 也請網路上有正義魔人 別鞭<br><br>寫此文 主要是希望大家若挑診所 真的要注意 避免二次傷害 女方<br><br>過程簡述如下：<br><br>在受孕大概一兩周驗孕棒就得知，中間用了兩三組不同品牌驗孕棒重複確認<br><br>當下得知 心情十分複雜 因為暫時這環境不適合生下來 彼此很傷心。最後上網找了板橋<br><br>比較有名的婦產科  菡生婦幼診所  大家都推見 邱淑芳 醫生(現在有點懷疑是不是網路<br><br>有部分文章 是廣告寫手推文的) 。<br><br>第一次看診 排隊等了三、四個小時 終於看到邱淑芳 然後進小房間 超音波看確<br><br>定有受孕  邱淑芳 表示要不要留 我們表示不留時 邱淑芳就說 建議藥物流產<br><br>副作用小 對身體負擔小 並且邱淑芳表示 若是她看診 後續全部追蹤都是由她<br><br>做。我們感覺她貴為院長 應該會比較認真 專業 當下就確定由她診治。<br><br>第二次看診 一樣排隊等到晚上十一點 大概四、五個小時 我們號碼到了 然後<br><br>櫃台竟然在診所大廳(大廳病人有些都側目) 跟我們說 要RU486藥物流產 因為 邱淑<br><br>芳 醫生現在看不完 很忙 叫我們到旁邊小房間 由一個小護士 在房間問診 並<br><br>且收了六千多元現金。小房間的小護士態度輕浮的、強勢的、用背好的RU486藥物流產 專<br><br>有台詞 說不會痛 跟月經來一樣 說完以後 當下叫女方服下RU486藥物(因為是管制藥品)<br><br>另外再給我們子宮收縮藥共有三天份 三餐+睡前。我們回去後女方痛得死去活來(因為子<br><br>宮收縮 全身發癢過敏 頭痛 腹部痛 女方下面大量出血)完全睡不著出血。簡而言之<br><br>這三天很難熬 吃了止痛藥也沒用 女方心理壓力 跟生理壓力 不是一般人可以體會的。<br><br>第三次回診 一樣排了四五個小時 男方被擋在外面不能進去 陪女方<br><br>女方見了邱淑芳 然後照超音波 表示胚胎已經流出 但還是須持續吃子宮收縮藥三天份。<br><br>後續這三天雖然沒有像第二次看診後那樣痛苦 但是一樣精神上 生理上都是痛苦 不舒服<br><br>的。<br><br>第三次看診的子宮收縮藥也吃完了 女方一樣頭痛 肚子痛 身體不舒服。看這樣不是辦法<br><br>我們就再去新北市署立醫院及長庚醫院看。兩家醫院醫師都表示 這有藥物過敏現象、藥<br><br>物藥性治療太過重傷身以及流產不完全、影響將來生育之可能。若真的不行還是要動手術<br><br>。當下我們的心都涼了 尤其是影響生育之可能......這好像給女方判死刑一樣.....。<br><br><br>抱怨重點：<br><br>1.菡生婦幼診所 邱淑芳 收錢很快(價格比網友分享的行情高出許多 共6000~7000) 每次<br><br>看診就三到五分鐘 完全沒有問有無藥物過敏 有無注意事項 而且看診可以請小護士頂替<br><br>問診?<br><br>2. 菡生婦幼診所 櫃台護士直接在大庭廣眾告知藥物流產相關資訊，專業醫德何在?個人<br><br>隱私何在?女方心理再次受到這粗魯對待的傷害。<br><br>3. 菡生婦幼診所 邱淑芳 以及小房間問診小護士 完完全全冷冷冰冰 好像我們做錯事情<br><br>活該一樣 完全一點同理心都沒有 不管女方心理壓力 跟情緒 只告訴一些基本注意事項、<br><br>避責告知事項EX出事情去大醫院 菡生婦幼診所 沒辦法 剩下祝你好運。<br><br>4. 菡生婦幼診所 邱淑芳 問診馬虎 連有沒有藥物過敏都沒問 以及下的藥性強度對該病<br><br>人適合不適合也沒詳細問診(看三分鐘能問什麼? 問頂替的小護士嗎?)。<br><br><br>提醒網友 盡量別去菡生婦產科看診 稍微做功課 最好去醫院比較安全<br><br>--<br>", "", ""
"sex#M.1491073805.A.913#00001", "s150695a", "冷冰冰是哪招 不然要奉茶嗎", "04/02 03:14", "0"
"sex#M.1491073805.A.913#00002", "orz8906", "認真說一下 如果只有宮縮藥跟ru486 除非你之前做過 不然要問你什麼過敏@@?而且其實很多病人也搞不清楚自己什麼藥物過敏 至於藥性強度的部分....我只能說大家幾乎都是ergomentrine+ru486頂多再加止痛藥拉.....", "04/02 03:16", "1"
"sex#M.1491073805.A.913#00003", "freedommoney", "好像有在女板看過這篇", "04/02 03:16", "0"
"sex#M.1491073805.A.913#00004", "vocal", "又再態度差了？妳是病人還是客人？匿名就可以背後罵一個醫師喔 每個人到醫院不是都護士請妳填表格 妳以為洗頭髮設計師一條龍嗎？", "04/02 03:18", "1"
"sex#M.1491073805.A.913#00005", "s150695a", "在女版被噓到X4 笑死", "04/02 03:20", "0"
"sex#M.1491073805.A.913#00006", "orz8906", "有過敏反應的部分可以回診阿~護理人員的態度就不討論了，你也可以說是教育訓練不夠 至於是否構成護理人員問診行為這可能就...", "04/02 03:20", "0"
"sex#M.1491073805.A.913#00007", "Howard1984", "子宮收縮藥本來就會讓女生超級不舒服，如果吃下去有，起疹子的現象應該要立即就醫檢查", "04/02 03:30", "0"
"sex#M.1491073805.A.913#00008", "joeliu1015", "先生小姐請用茶～", "04/02 04:23", "0"
"sex#M.1491073805.A.913#00009", "ziso", "匿名可以黑人喔…", "04/02 04:26", "0"
