"Serial_Number", "User_ID", "Main_Content", "Time", "Max_Word_Indicator"
"sex#M.1503544812.A.6A5#00000", "Assisi", "傾接葡萄乾姐接來信，以下原文轉貼：<br><br><br>✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈✈<br><br><br><br>大家好 我是raisins<br><br>關於西洋劍一文的引起的風波跟討論<br><br>在寫文章的當下 我真的是屎尿未及<br><br>但由於一切都是因為我個人的愚蠢及無知所引起<br><br>包括可能對選手造成的困擾 及所有不必要的討論及水桶<br><br>所以我有義務要向PTT鄉民、看到新聞的我國國民道歉並且澄清<br><br><br><br><br>選手其實是我表哥的Uber客人 幾天前有搭過表哥的車去逛南機場夜市<br><br>表哥當時有留聯絡方式給選手 說如果下次要搭車 可以再找他<br><br>週一那晚選手要再來台北玩 line我表哥說可不可以到林口接他上來<br><br>表哥那時客人有點多忙不過來 但又想找個會英文又有車的人幫忙一下外國選手<br><br>我反正也滿常開高速公路 (只不過跟林口真的超不熟就是了) 就答應表哥去幫他跑這趟<br><br><br><br><br>跟選手加了line要到接人的地址之後去林口載他 之後就開到夜市<br><br>還因為他在外面沒網路 放他下車前說好30分鐘後原地再接他回去<br><br>事情的發生流程 大概就是這樣<br><br>中間開車聊天的過程中 有提到一些台灣特有的產業模式 值得一看的景點等等<br><br>然後跟選手聊天時候 真的感覺他好像小王子一樣 溫柔又可愛<br><br>但人家是來比賽的 送完人回林口後就沒有後續了<br><br><br><br><br><br>因為想紀念這短暫的車程 但開uber林口來回接送這種事<br><br>發生在raisins身上連我自己都不敢相信<br><br>於是就愚蠢的把週一晚的行程加了滿多 "符合raisins風格"的料<br><br>無知的點是 我真的完全不知道 原來世大運官網會有選手名單<br><br>導致透露出的訊息讓選手被肉搜 還可能造成他被懲處<br><br>對於此事我真的非常非常的抱歉<br><br>雖然本意並非如此 但事實上就是引發軒然大波<br><br>希望大家及媒體多聚焦在賽事 而不是我這種魯姊幻想文<br><br><br><br><br>另外 我之前不是有寫過一個VR弟弟 西洋劍文中的場景其實是從那邊來的<br><br>就是 兩段經歷兩個男孩 掐頭去尾 變成一篇屎尿未及的花邊新聞<br><br><br><br>以上 再麻煩版主您幫忙了<br><br>謝謝!!<br><br><br><br>--<br>", "", ""
"sex#M.1503544812.A.6A5#00001", "srwcc", "幹幹幹@@，我跟大家道歉我亂挺各位推我文的，抱歉", "08/24 11:21", "0"
"sex#M.1503544812.A.6A5#00002", "windisbig", "所以到底哪一段是真的啊", "08/24 11:22", "0"
"sex#M.1503544812.A.6A5#00003", "a6214666", "...", "08/24 11:22", "0"
"sex#M.1503544812.A.6A5#00004", "QAQOUO", "搞得我好亂啊", "08/24 11:22", "0"
"sex#M.1503544812.A.6A5#00005", "Adam0825", "爆卦了，西斯也好久沒爆文了，前十好爽", "08/24 11:22", "0"
"sex#M.1503544812.A.6A5#00006", "srwcc", "誰說西斯無豪洨？葡萄王那篇超級豪洨！我是北爛王@@", "08/24 11:23", "0"
"sex#M.1503544812.A.6A5#00007", "l98", "和_?", "08/24 11:23", "0"
"sex#M.1503544812.A.6A5#00008", "Assisi", "意思就是 認識弟弟是真，情節是借別人的情節進來，並非與當事弟弟發生", "08/24 11:24", "0"
"sex#M.1503544812.A.6A5#00009", "kurapica1106", "原來是豪洨文 大家可以回家惹", "08/24 11:24", "0"
