"Serial_Number", "User_ID", "Main_Content", "Time", "Max_Word_Indicator"
"Gossiping#M.1561361826.A.71D#00000", "wWwWw5566", "館長稱對岸敵國，黃暐瀚：那還幫敵國接代言？<br><br>2019 年 06 月 24 日（中時電子報｜陳弘美）<br><br><br>館長陳之漢與時代力量立委黃國昌日前舉行「拒絕紅色媒體，守護台灣民主」活動，<br><br>遭前國民黨立委蔡正元譏諷，館長跟某和大陸有關係的廠商簽約，怎麼就不反？<br><br>而館長則要蔡拿出證據，不然就是抹黑。<br><br>資深媒體人黃暐瀚則表示，請問館長是不是也是跟對岸賺錢？<br><br>如果真的有問題，那館長不是之前就不應該接了嗎？怎麼還爽賺這麼久，<br><br>雖然是間接賺，但還不是賺大陸的錢。<br><br><br>對於館長舉辦的遊行，蔡正元不以為然，<br><br>日前於臉書發文表示，那位館長跟廠商簽約，每年報酬 500 萬元，<br><br>這家廠商的後台，正是大陸赫赫有名企業，真是有趣，<br><br>一手拿紅錢，一手罵紅媒，台灣就是這麼有趣！<br><br>館長表示，蔡講話太客氣了，並怒譙要蔡正元提出證據，不然「在抹黑啥小」？<br><br><br>對此，黃暐瀚於直播節目中表示他的看法，指出他有看到館長在說敵國，<br><br>他不知道以現在兩岸關係和憲法來講，對岸到底是不是敵國？<br><br>他不知道答案，他希望大家想一想，<br><br>這樣直接嗆大陸，除了爽度以外，有帶來什麼實質效應？<br><br><br>黃暐瀚更表示，如果對岸真的是敵國，那陸委會不是應該直接註銷中華民國國籍？<br><br>那麼台商不就應該這樣做，任何在大陸設廠的人都應該視為戰犯通敵。<br><br>航空和航運都應該斷絕，民進黨應該這樣做才對呀！<br><br><br>黃暐瀚指出，那館長之前和對岸簽約和收入，不都是跟敵國賺的，<br><br>那館長不也跟敵國賺的爽爽的，賺很久！<br><br>嚴格來說，可能館長跟廠商簽約，那廠商可能也跟大陸做生意，<br><br>那請問館長這樣是不是也是跟對岸賺錢？<br><br>如果真的有問題，那館長不是之前就不應該接了嗎？怎麼還爽賺這麼久，<br><br>雖然是間接賺，但還不是賺大陸的錢。<br><br>（新聞連結）http://chinatim.es/JT2CW<br><br>--<br>", "", ""
"Gossiping#M.1561361826.A.71D#00001", "VVizZ", "馬尾漢收多少?中國人跟中共根本不可分 少在那裏你中國人有本事就起身反對共產黨", "211.21.120.163 06/24 15:37", "0"
"Gossiping#M.1561361826.A.71D#00002", "notea", "阿共不是敵國 不然是你哥哥?", "114.45.131.171 06/24 15:37", "0"
"Gossiping#M.1561361826.A.71D#00003", "dslite", "馬柯韓偉瀚接下來要掛什麼姓？", "111.71.220.2 06/24 15:37", "0"
"Gossiping#M.1561361826.A.71D#00004", "dulian", "假中立的傢伙", "125.224.90.11 06/24 15:37", "0"
"Gossiping#M.1561361826.A.71D#00005", "jetzake", "馬尾漢一如往常的噁心", "36.227.137.43 06/24 15:38", "0"
"Gossiping#M.1561361826.A.71D#00006", "simon301", "我們的敵是中共 一直想混淆中共=中國人", "36.233.26.74 06/24 15:38", "1"
"Gossiping#M.1561361826.A.71D#00007", "guast", "賺敵人錢還能譙敵人，感覺很爽啊！跟黃的偶像馬柯只會跪舔敵人相比，強多了", "220.136.210.33 06/24 15:38", "0"
"Gossiping#M.1561361826.A.71D#00008", "ohya111326", "敵國無誤", "36.224.106.121 06/24 15:38", "0"
"Gossiping#M.1561361826.A.71D#00009", "Leo4891", "黃根本狀況外  館長代言啥?是金剛自己找館長咧  還代言?", "114.36.162.247 06/24 15:38", "0"
